Wavelength (nm),Blank1,F532,F533,F526,F527,F538,F539,F534,F535,F540,F541,F528,F529,F610,F611,F536,F537,F554,F555,F556,F557
330,0.000697,0.000945,-0.002228,-0.00212,0.001627,0.002189,0.001507,0.002135,0.001391,-0.001582,0.00169,-0.003121,0.005027,0.001347,-0.002063,0.002117,0.000349,0.00065,0.003347,0.001737,0.041428
329.5,0.000261,0.0003,-0.003467,-0.001413,0.000617,0.00194,0.000625,0.001694,0.001152,-0.001567,0.002194,-0.002061,0.006197,0.001729,-0.002411,0.002806,0.000806,-0.000165,0.003229,0.002014,0.041897
329,0.000149,0.00107,-0.002918,-0.002124,0.0005,0.001758,0.000943,0.001692,0.000516,-0.001075,0.002923,-0.002328,0.006485,0.001476,-0.002241,0.003128,0.00119,-0.000646,0.003447,0.00093,0.041755
328.5,0.000004,0.000075,-0.003581,-0.000055,0.001295,0.001588,0.000935,0.00146,0.001455,-0.001006,0.001832,-0.002363,0.005885,0.001394,-0.002565,0.002468,0.000729,-0.000367,0.003524,0.001935,0.042196
328,-0.000585,0.000171,-0.002986,-0.001546,0.000337,0.001715,0.00031,0.001391,0.000525,-0.000866,0.002739,-0.002165,0.006153,0.001741,-0.002524,0.001856,0.000626,-0.000889,0.001909,0.001307,0.042293
327.5,-0.000513,0.000679,-0.00377,-0.001744,0.000502,0.001389,0.000081,0.001392,0.000686,-0.00095,0.002493,-0.001574,0.006687,0.002238,-0.002215,0.002668,0.001446,-0.001284,0.001796,0.001132,0.04197
327,-0.000152,0.000139,-0.002916,-0.00195,0.000487,0.000049,-0.001393,0.001401,0.000726,-0.000583,0.002401,-0.002694,0.005473,0.001668,-0.002928,0.00243,0.000522,-0.00108,0.002508,0.001399,0.042314
326.5,-0.000461,-0.000262,-0.00317,-0.001303,0.00059,0.00179,0.000815,0.001268,0.000499,-0.001648,0.002228,-0.002019,0.006094,0.001754,-0.002047,0.002424,0.001106,-0.00046,0.003358,0.000127,0.041788
326,-0.000089,0.000818,-0.002664,-0.001354,0.000733,0.001536,0.000866,0.001225,0.00146,-0.001978,0.000588,-0.002465,0.006469,0.002264,-0.002486,0.002022,0.000457,-0.000625,0.002755,0.001816,0.042067
325.5,0.000607,0.000603,-0.00285,-0.000995,0.000866,0.001985,0.001008,0.001801,0.000745,-0.001636,0.00207,-0.002584,0.005725,0.002553,-0.002794,0.003061,0.001611,-0.00044,0.003207,0.002287,0.042135
325,0.000396,0.000557,-0.002427,-0.001458,0.000756,0.001344,0.000432,0.001211,0.000457,-0.001598,0.001835,-0.001109,0.006704,0.001727,-0.002847,0.003174,0.000768,-0.001511,0.002359,0.002485,0.042478
324.5,-0.000083,0.000066,-0.003588,-0.002137,0.000068,0.001827,0.000664,0.002002,0.001549,-0.001046,0.001739,-0.002415,0.006292,0.001535,-0.00262,0.003032,0.001315,-0.000155,0.002896,0.001737,0.041618
324,-0.000012,0.000385,-0.002679,-0.00146,0.001232,0.001571,0.000181,0.002625,0.002227,-0.000616,0.002466,-0.003136,0.006468,0.002191,-0.001728,0.002413,0.000153,0.000686,0.003491,0.001452,0.042088
323.5,0.000169,0.000577,-0.003511,-0.001107,0.001047,0.001383,0.000847,0.002251,0.001466,-0.000158,0.002581,-0.001953,0.006948,0.002554,-0.001606,0.003879,0.001288,-0.000586,0.002932,0.001349,0.041237
323,-0.001269,0.000223,-0.003206,-0.001626,0.000786,0.001387,0.001506,0.001467,0.001023,-0.000802,0.003086,-0.002459,0.006339,0.002009,-0.002577,0.002689,-0.00014,-0.001039,0.002949,0.002279,0.041948
322.5,0.000552,0.001577,-0.00228,-0.001057,0.001328,0.001702,0.001561,0.001984,0.001158,-0.000636,0.002475,-0.002356,0.006694,0.001775,-0.002577,0.003049,0.000906,-0.000231,0.002976,0.002771,0.043754
322,-0.000715,0.001026,-0.003052,-0.00107,0.000542,0.002484,0.001271,0.001628,0.000504,-0.00051,0.002859,-0.002096,0.006193,0.003018,-0.002457,0.00329,0.000267,-0.000416,0.002531,0.002325,0.043027
321.5,0.000216,0.000304,-0.003549,-0.001245,-0.000042,0.001445,0.000893,0.00325,0.001197,-0.002177,0.00227,-0.002806,0.006584,0.003431,-0.001624,0.003141,0.00068,-0.0003,0.003216,0.001835,0.042193
321,0.000132,0.000874,-0.003376,-0.000939,0.001233,0.00132,0.000745,0.003383,0.002188,-0.00138,0.00272,-0.002437,0.006758,0.002257,-0.002406,0.003061,0.000756,-0.00032,0.002215,0.00141,0.042328
320.5,0.000237,0.000203,-0.0035,-0.000551,0.000757,0.001728,0.000926,0.002292,0.001303,-0.001453,0.002203,-0.00218,0.00552,0.001432,-0.003362,0.003048,0.001137,0.000369,0.002349,0.001827,0.043027
320,-0.000314,0.000551,-0.003239,-0.002001,0.001023,0.002305,0.001426,0.00168,0.001321,-0.001996,0.002172,-0.001905,0.007061,0.00168,-0.002831,0.002776,0.000966,-0.000106,0.002943,0.001985,0.042024
319.5,-0.000873,-0.000337,-0.003371,-0.001477,0.000912,0.001536,0.000531,0.002196,0.001018,-0.000374,0.003385,-0.002732,0.006725,0.001898,-0.001517,0.002753,0.000565,0.000379,0.00224,0.001484,0.043357
319,-0.000081,0.00044,-0.002466,-0.00207,0.000513,0.001975,0.001094,0.001653,0.00147,-0.000953,0.002285,-0.002187,0.005793,0.001271,-0.002275,0.002086,0.000202,0.000535,0.00431,0.001966,0.042625
318.5,0.000229,0.001276,-0.002628,-0.00241,0.000211,0.00122,0.000225,0.002564,0.00174,-0.000768,0.002889,-0.001465,0.007228,0.001849,-0.002215,0.002636,0.001079,0.000275,0.00353,0.002794,0.043661
318,-0.000754,0.000099,-0.003531,-0.001125,0.000596,0.001498,0.001397,0.001927,0.001288,-0.001078,0.002539,-0.00193,0.007026,0.002157,-0.001961,0.002351,0.000818,-0.000009,0.002488,0.001758,0.043495
317.5,-0.000391,0.000372,-0.003209,-0.000688,0.001131,0.001661,0.00106,0.002151,0.001433,-0.001161,0.002933,-0.001738,0.007147,0.002201,-0.002106,0.003344,0.001621,-0.000533,0.003677,0.002582,0.042905
317,0.000381,0.00112,-0.002229,-0.001176,0.000908,0.001644,0.000867,0.001576,0.000464,-0.000825,0.002475,-0.001625,0.00719,0.002277,-0.002401,0.003334,0.001077,0.000087,0.002823,0.001897,0.042693
316.5,0.000357,0.001082,-0.002233,-0.000917,0.000621,0.002229,0.001626,0.002193,0.00168,-0.001607,0.002309,-0.002595,0.005583,0.002902,-0.001945,0.002959,0.001645,-0.000941,0.002684,0.002651,0.043765
316,0.000871,0.001233,-0.002989,-0.001398,0.000872,0.002269,0.001078,0.001884,0.001523,-0.001542,0.00139,-0.001105,0.007026,0.001627,-0.001984,0.0028,0.000759,-0.000154,0.002199,0.001887,0.043847
315.5,-0.000457,0.000845,-0.00306,-0.000902,0.000568,0.001802,0.000737,0.002696,0.001754,-0.002489,0.000711,-0.003228,0.007015,0.002255,-0.002668,0.002365,0.000907,-0.000003,0.003477,0.003124,0.043382
315,0.000296,0.000788,-0.002681,-0.001638,0.000166,0.000977,-0.000053,0.000653,0.001193,-0.001379,0.002234,-0.002647,0.007057,0.002672,-0.001796,0.002883,0.000585,0.000528,0.003404,0.0024,0.043163
314.5,0.000015,0.000971,-0.003581,-0.001307,0.000736,0.001696,0.00136,0.002916,0.001868,-0.000199,0.002205,-0.002666,0.006335,0.002817,-0.002481,0.002993,0.000457,-0.000311,0.003053,0.002457,0.043307
314,-0.000253,0.000128,-0.002478,-0.00169,0.000456,0.001859,0.001146,0.002252,0.001677,-0.001001,0.002282,-0.003195,0.006024,0.002272,-0.002879,0.001952,-0.000484,-0.000332,0.003489,0.001106,0.04356
313.5,0.000401,0.001446,-0.003215,-0.001277,0.00134,0.001859,0.000363,0.002748,0.000909,-0.001554,0.002398,-0.002094,0.006496,0.001581,-0.001586,0.00262,0.000107,0.00059,0.00317,0.002615,0.044655
313,-0.000281,0.000387,-0.002622,-0.001763,0.00077,0.001671,0.000929,0.002493,0.001078,-0.001156,0.002652,-0.002603,0.005934,0.001866,-0.002689,0.00283,0.000967,0.000335,0.003799,0.001906,0.043477
312.5,0.000518,0.00159,-0.002014,-0.00083,0.001591,0.001433,0.000545,0.001888,0.000985,-0.000675,0.002959,-0.00227,0.006913,0.002251,-0.002243,0.002974,0.00053,-0.00112,0.002334,0.00235,0.043877
312,-0.000028,0.00106,-0.002438,-0.001204,0.000853,0.00215,0.001113,0.00238,0.001246,-0.000575,0.002975,-0.002312,0.005771,0.002631,-0.002101,0.003521,0.001318,-0.00015,0.003396,0.001448,0.043497
311.5,-0.000048,0.001075,-0.002515,-0.001263,0.00094,0.001438,0.000393,0.002798,0.002278,-0.002025,0.001966,-0.002417,0.00687,0.002825,-0.001764,0.003283,0.00036,-0.000335,0.00314,0.001752,0.043526
311,0.000171,0.00116,-0.002339,-0.00119,0.001612,0.002164,0.001049,0.002219,0.001849,-0.001549,0.0026,-0.00185,0.006596,0.002823,-0.001816,0.003042,0.000741,-0.001045,0.002758,0.001449,0.043244
310.5,-0.000141,0.001283,-0.003063,-0.001384,0.000518,0.001058,0.00047,0.001806,0.001211,-0.000493,0.002834,-0.002036,0.006741,0.002746,-0.002011,0.003494,0.000882,0.00014,0.003408,0.00184,0.043221
310,-0.000208,0.00053,-0.002617,-0.002165,0.000465,0.002165,0.001368,0.001311,0.001609,-0.001372,0.001946,-0.002043,0.007391,0.002795,-0.001955,0.004046,0.00161,0.000136,0.003276,0.001612,0.044419
309.5,0.000378,0.00123,-0.002864,-0.001929,0.000596,0.001432,0.001312,0.001439,0.001852,-0.001513,0.002019,-0.002487,0.006384,0.002349,-0.00273,0.002749,0.00054,-0.000236,0.002644,0.002434,0.044846
309,0.000927,0.002151,-0.001681,-0.001024,0.001041,0.001806,0.001264,0.001499,0.000975,-0.002157,0.002247,-0.002192,0.006082,0.001979,-0.00321,0.002658,0.000001,-0.000229,0.002501,0.003133,0.044127
308.5,0.00045,0.000709,-0.002473,-0.00213,0.001099,0.00224,0.001543,0.001675,0.001689,-0.001713,0.00244,-0.002104,0.006666,0.002794,-0.001842,0.003304,0.001128,0.001285,0.004095,0.000988,0.043956
308,-0.000023,0.001025,-0.002059,-0.001527,0.001113,0.002952,0.001839,0.002817,0.001969,-0.001222,0.002156,-0.00298,0.005578,0.00205,-0.002661,0.003495,0.001107,0.00071,0.003351,0.002429,0.043222
307.5,-0.000276,0.000473,-0.003022,-0.001058,0.000888,0.001737,0.001293,0.001996,0.001451,-0.000972,0.002156,-0.002295,0.006105,0.003344,-0.002413,0.003482,0.002061,-0.000588,0.002324,0.002169,0.04373
307,0.000115,0.000943,-0.002523,-0.000762,0.001071,0.002613,0.001145,0.001647,0.000952,-0.001088,0.002263,-0.000582,0.009293,0.002712,-0.002906,0.003444,0.00214,0.000261,0.003378,0.002885,0.045204
306.5,-0.000423,0.000342,-0.003337,-0.000613,0.001726,0.000869,0.00104,0.002049,0.002274,-0.000263,0.003644,-0.00188,0.00712,0.002609,-0.002537,0.003544,0.001534,-0.000676,0.002204,0.002179,0.044355
306,-0.000312,0.000729,-0.003237,-0.001195,0.000855,0.001997,0.001571,0.00312,0.000671,-0.000773,0.002729,-0.002177,0.006492,0.002788,-0.002301,0.003333,0.000759,-0.000752,0.003671,0.001882,0.044713
305.5,-0.00039,0.00128,-0.001702,-0.001641,0.001149,0.001525,0.000418,0.001742,0.001683,0.000103,0.003505,-0.003102,0.006361,0.002266,-0.001798,0.003109,0.001092,0.000712,0.002864,0.001467,0.044299
305,-0.000388,0.000819,-0.002848,-0.001828,0.001621,0.001552,0.001682,0.002795,0.001838,-0.001149,0.002609,-0.002385,0.006864,0.002525,-0.001042,0.002792,0.00139,-0.000106,0.002779,0.002315,0.044441
304.5,0.00008,0.001011,-0.002799,-0.001544,0.001739,0.002425,0.00174,0.001973,0.00146,-0.000686,0.003204,-0.000656,0.007455,0.00255,-0.001654,0.003099,0.001414,-0.00079,0.002598,0.001988,0.045166
304,0.000569,0.001872,-0.001992,-0.001809,0.001258,0.00256,0.000748,0.001676,0.001354,-0.000785,0.002737,-0.002718,0.006757,0.002381,-0.002715,0.004074,0.000914,0.000301,0.003239,0.002578,0.044318
303.5,0.000147,0.001372,-0.002126,-0.001378,0.001412,0.002305,0.000391,0.002956,0.002325,-0.003022,0.000623,-0.001326,0.007328,0.002827,-0.001844,0.003745,0.001101,0.000961,0.003191,0.002604,0.045555
303,0.000276,0.001063,-0.002698,-0.001046,0.002027,0.002961,0.002096,0.003168,0.002242,-0.001524,0.002663,-0.001643,0.007463,0.002222,-0.001645,0.003602,0.00077,0.00027,0.003815,0.002216,0.045262
302.5,-0.000318,0.000181,-0.002416,-0.001691,0.000779,0.002492,0.000951,0.001818,0.00118,-0.000942,0.002914,-0.00193,0.007566,0.002597,-0.002587,0.003143,0.001379,0.000067,0.003234,0.00286,0.045311
302,-0.000543,0.001153,-0.002899,-0.001938,0.001251,0.001175,0.001144,0.002857,0.001803,-0.000367,0.003054,-0.002448,0.007237,0.002399,-0.001936,0.003876,0.002241,-0.000247,0.003546,0.001354,0.044368
301.5,-0.000829,0.000493,-0.003221,-0.001211,0.001388,0.002252,0.001166,0.001965,0.00099,-0.001497,0.002653,-0.001946,0.006806,0.002862,-0.002047,0.004091,0.002228,-0.000315,0.004117,0.002254,0.044654
301,-0.00047,-0.000394,-0.002339,-0.001493,0.00127,0.003664,0.002256,0.002701,0.00228,-0.001342,0.00273,-0.002684,0.006675,0.003451,-0.002933,0.002959,0.000569,0.000546,0.003062,0.00212,0.044942
300.5,-0.000373,0.00019,-0.003369,-0.001479,0.00066,0.003245,0.002333,0.002555,0.001294,-0.002094,0.001913,-0.002549,0.006534,0.003701,-0.001513,0.004266,0.001135,-0.000078,0.003496,0.002859,0.046012
300,-0.000177,0.000924,-0.003084,-0.001667,0.000586,0.001721,0.001034,0.002333,0.002811,-0.001383,0.002855,-0.002025,0.007789,0.002714,-0.002676,0.004158,0.001416,0.000653,0.002776,0.002303,0.045339
299.5,0.000779,0.001196,-0.001689,-0.001992,0.00052,0.003713,0.00297,0.002943,0.002455,0.000095,0.003036,-0.001418,0.008014,0.002863,-0.001731,0.002741,0.000881,-0.000358,0.002937,0.001541,0.044796
299,0.000293,0.001311,-0.002966,-0.001748,0.00093,0.002483,0.002425,0.003134,0.002256,-0.002969,0.002245,-0.001452,0.007273,0.00187,-0.001777,0.002544,0.000008,-0.000159,0.003439,0.002507,0.045825
298.5,0.000685,0.000719,-0.002356,-0.001366,0.001512,0.002111,0.002633,0.001449,0.002058,-0.001132,0.002748,-0.00135,0.007445,0.002863,-0.001494,0.003245,0.000747,0.000099,0.003747,0.002473,0.046003
298,0.0007,0.001469,-0.002068,-0.001365,0.001587,0.001997,0.00157,0.002469,0.001018,-0.000518,0.00359,-0.000964,0.007817,0.004606,-0.001378,0.003963,0.000792,-0.000361,0.002323,0.002791,0.046883
297.5,0.000665,0.00129,-0.001507,-0.001965,0.000386,0.004022,0.001638,0.003068,0.002258,-0.001733,0.002971,-0.001899,0.008043,0.002732,-0.002802,0.003413,0.001069,0.000282,0.003703,0.002377,0.045745
297,-0.000267,0.001222,-0.002969,-0.001747,0.000963,0.003762,0.002016,0.003456,0.003207,-0.001813,0.002315,-0.001802,0.007245,0.004062,-0.002309,0.003838,0.001351,0.000495,0.003192,0.003242,0.046697
296.5,-0.001032,0.001357,-0.002608,-0.001549,0.001481,0.002468,0.001301,0.003507,0.002553,-0.001423,0.002185,-0.001441,0.006937,0.003813,-0.002182,0.003835,0.000302,0.000494,0.004016,0.003034,0.046383
296,0.001585,0.002969,-0.00053,-0.00219,0.000402,0.003237,0.002513,0.004049,0.002721,-0.000914,0.002703,-0.001759,0.007689,0.003045,-0.001908,0.003411,0.001345,0.000495,0.004778,0.002357,0.045754
295.5,-0.000027,0.000501,-0.00238,-0.001677,0.001351,0.002453,0.001351,0.001956,0.00168,-0.003206,0.001772,-0.000992,0.007132,0.003682,-0.001405,0.004464,0.001267,-0.000533,0.004275,0.002466,0.045001
295,0.000475,0.00066,-0.002353,-0.001993,0.000304,0.002968,0.001637,0.002574,0.001319,-0.000307,0.002985,-0.002568,0.007104,0.002279,-0.002374,0.005279,0.002248,0.000694,0.004325,0.00265,0.045264
294.5,0.000174,0.002346,-0.001176,-0.00017,0.002553,0.002921,0.002331,0.003388,0.002344,-0.000497,0.002793,-0.001466,0.007735,0.004389,-0.001346,0.004018,0.00106,0.000706,0.003631,0.003509,0.046544
294,-0.002171,-0.001305,-0.00399,0.000277,0.001444,0.003173,0.002201,0.003157,0.002371,0.000418,0.004325,-0.00063,0.007737,0.003695,-0.001577,0.004414,0.001109,0.001063,0.00367,0.003168,0.046996
293.5,-0.000082,0.002135,-0.001733,-0.000969,0.002825,0.002473,0.001235,0.002839,0.001482,-0.001357,0.003297,-0.001792,0.008387,0.003634,-0.001755,0.004516,0.001257,0.000116,0.002358,0.003482,0.047151
293,0.000404,0.002349,-0.001494,-0.001212,0.001034,0.00247,0.001889,0.001893,0.001797,-0.000745,0.003478,-0.001466,0.009262,0.003986,-0.001555,0.004868,0.00231,0.000358,0.002396,0.002719,0.046814
292.5,-0.001145,0.000749,-0.003301,-0.001446,0.000145,0.00217,0.001224,0.002939,0.002735,-0.000465,0.003417,-0.000243,0.008749,0.003077,-0.001838,0.00318,0.001406,-0.000419,0.003391,0.00249,0.046893
292,-0.000226,0.002599,-0.001913,-0.002215,0.000676,0.002726,0.002892,0.002902,0.002894,-0.000146,0.004496,-0.002008,0.008113,0.003363,-0.00084,0.004729,0.00142,0.001557,0.004223,0.003257,0.046744
291.5,-0.000012,0.001585,-0.00182,-0.001709,0.001423,0.002674,0.001738,0.00405,0.003732,-0.000476,0.004517,-0.001109,0.008211,0.003278,-0.001939,0.00377,0.002752,0.001117,0.004075,0.003807,0.047747
291,0.001194,0.002193,-0.001536,-0.00153,0.001226,0.003738,0.003236,0.002713,0.001997,-0.000106,0.004689,-0.000927,0.009362,0.003923,-0.001526,0.004471,0.002459,0.00033,0.003693,0.002127,0.047118
290.5,0.001162,0.003194,-0.000042,-0.001841,0.000602,0.003724,0.003358,0.003202,0.004048,0.001905,0.004769,-0.001203,0.007602,0.003484,-0.002891,0.00483,0.002014,0.000386,0.003006,0.003221,0.047163
290,-0.000437,0.002289,-0.001279,-0.002261,0.000787,0.004096,0.004108,0.00425,0.003703,0.000222,0.003813,-0.000922,0.008277,0.003709,-0.000959,0.004282,0.001129,0.000787,0.003456,0.00351,0.047814
289.5,-0.000372,0.002485,-0.002444,-0.002006,0.001306,0.004238,0.002263,0.002938,0.003121,-0.001006,0.003878,-0.001582,0.007625,0.003548,-0.001616,0.005111,0.002833,0.000674,0.003077,0.00341,0.047556
289,0.001539,0.003092,-0.000118,-0.000851,0.001896,0.004153,0.002934,0.003117,0.002853,0.000259,0.00472,-0.001791,0.007589,0.004141,-0.000633,0.005902,0.002561,0.000174,0.004317,0.003233,0.047984
288.5,0.001712,0.002819,-0.001017,-0.001513,0.002247,0.003462,0.004042,0.004218,0.003552,-0.000548,0.003802,-0.000246,0.008955,0.004717,-0.001274,0.004969,0.002265,-0.000467,0.002521,0.003891,0.0482
288,-0.000704,0.001769,-0.001669,-0.001459,0.001475,0.003377,0.002679,0.004236,0.004152,-0.000329,0.003995,0.000021,0.009422,0.003733,-0.001655,0.004217,0.00123,0.001826,0.004031,0.003388,0.048412
287.5,-0.000839,0.001321,-0.001445,-0.000865,0.002548,0.00293,0.00301,0.002985,0.001764,0.001651,0.005448,0.000239,0.009074,0.004451,0.000156,0.005246,0.002842,-0.000249,0.004474,0.003374,0.048044
287,-0.000967,0.002135,-0.000641,-0.001074,0.00169,0.004289,0.003913,0.004551,0.003883,-0.000372,0.003886,-0.002476,0.008479,0.003544,-0.001546,0.005762,0.001373,0.002298,0.00513,0.003928,0.049082
286.5,0.000107,0.003189,0.000399,-0.001313,0.001208,0.004493,0.002518,0.004217,0.003457,-0.000875,0.004115,-0.001977,0.008186,0.004071,0.000046,0.005635,0.002546,0.000542,0.002567,0.003615,0.048694
286,-0.00076,0.002489,-0.000993,-0.001068,0.001826,0.003746,0.003062,0.004397,0.004424,0.000611,0.004489,-0.001901,0.009555,0.004133,-0.001278,0.004212,0.002247,0.001169,0.00372,0.004696,0.050499
285.5,0.000082,0.002805,-0.001243,-0.000889,0.00177,0.003263,0.002466,0.004787,0.004151,-0.000083,0.005578,-0.000637,0.009663,0.003685,-0.001396,0.005377,0.002049,0.002459,0.004493,0.004579,0.048951
285,-0.000154,0.003168,-0.001324,-0.001025,0.001408,0.005573,0.003745,0.003802,0.003756,-0.000539,0.004486,-0.000653,0.009118,0.004314,-0.002376,0.005176,0.00243,0.001635,0.00432,0.004495,0.050009
284.5,-0.000584,0.001966,-0.000493,-0.000839,0.002425,0.003705,0.003282,0.003181,0.003092,-0.000221,0.003648,0.000985,0.011246,0.004268,-0.001591,0.004964,0.002135,0.001275,0.004107,0.004129,0.048425
284,-0.000125,0.002797,-0.001197,-0.001566,0.002186,0.00409,0.002393,0.004657,0.004325,0.000164,0.004565,-0.000055,0.009312,0.004219,-0.000848,0.005995,0.001288,0.002438,0.004428,0.004778,0.050139
283.5,-0.001034,0.003397,-0.00032,-0.001142,0.001353,0.004475,0.003708,0.004374,0.00308,-0.000519,0.004576,-0.000382,0.009204,0.004468,-0.001076,0.005429,0.001868,0.001326,0.0042,0.00558,0.050204
283,0.000282,0.004667,-0.001571,-0.001198,0.002083,0.003955,0.001503,0.005418,0.004805,0.001072,0.004786,-0.000331,0.009963,0.004954,-0.000757,0.005458,0.002258,0.002216,0.00569,0.00349,0.049861
282.5,0.000947,0.004136,0.000564,-0.00002,0.003656,0.005209,0.003086,0.005421,0.006389,0.000444,0.005431,-0.000787,0.00952,0.004931,-0.00115,0.005908,0.002619,0.000812,0.004148,0.003798,0.048808
282,0.000125,0.004267,-0.000641,-0.000083,0.002983,0.003601,0.00215,0.003803,0.004364,-0.000958,0.003998,-0.001046,0.008871,0.005508,-0.000948,0.005299,0.002177,0.001663,0.005896,0.004258,0.049891
281.5,-0.00014,0.003658,-0.000516,-0.000108,0.001885,0.005096,0.002981,0.003885,0.003922,0.000223,0.004719,-0.001365,0.00819,0.005005,-0.000698,0.005819,0.003525,0.001823,0.005076,0.005239,0.050665
281,-0.000609,0.0034,-0.000644,0.00044,0.002936,0.004687,0.004637,0.004503,0.004415,0.001392,0.005407,-0.000378,0.009208,0.005331,-0.000624,0.005941,0.002197,0.002695,0.005271,0.004948,0.050487
280.5,-0.000121,0.003367,0.000572,-0.000851,0.002124,0.004632,0.003495,0.005242,0.00498,0.001102,0.006474,0.000078,0.010068,0.004767,-0.001137,0.00663,0.002684,0.003244,0.005366,0.005196,0.049626
280,0.000103,0.002917,-0.000479,-0.00002,0.002782,0.005685,0.004234,0.005308,0.004424,0.00176,0.005838,0.000297,0.011347,0.005218,-0.000131,0.0068,0.003046,0.002382,0.004727,0.00525,0.049911
279.5,0.000801,0.004176,0.000867,0.000109,0.002996,0.002987,0.002312,0.004825,0.003802,0.000766,0.00421,-0.000493,0.008755,0.004413,-0.000169,0.006325,0.002521,0.002399,0.00457,0.005687,0.05151
279,0.000526,0.003736,0.000082,-0.000206,0.003051,0.005094,0.004211,0.005831,0.005715,0.000796,0.004705,0.00203,0.011684,0.005834,-0.000431,0.005692,0.002166,0.002172,0.005261,0.005597,0.051222
278.5,0.00003,0.004108,0.000156,-0.000697,0.002681,0.004243,0.00356,0.005445,0.004153,0.002002,0.005196,0.000476,0.010812,0.005592,-0.000008,0.006774,0.003214,0.002967,0.005978,0.004743,0.051714
278,-0.000629,0.003914,0.000627,0.000193,0.003086,0.005108,0.003356,0.005969,0.003452,0.002166,0.005419,0.001094,0.01168,0.005423,0.000202,0.006751,0.003187,0.003422,0.004656,0.005253,0.05205
277.5,-0.000349,0.004068,-0.000252,-0.00058,0.00265,0.005691,0.004204,0.00585,0.005439,0.002202,0.007081,0.001526,0.01163,0.005771,-0.000017,0.006012,0.001536,0.003853,0.006242,0.006068,0.052125
277,-0.000203,0.004468,0.001323,0.000222,0.003713,0.006414,0.004036,0.00539,0.005103,0.001862,0.006048,-0.000194,0.01033,0.005645,-0.000325,0.006423,0.002511,0.00194,0.006117,0.00725,0.052546
