Wavelength (nm),Blank1,F542,F543,F546,F547,F560,F561,F552,F553,F558,F559,F572,F573,F574,F575,F580,F581,F599,F597
312.5,0.00079,0.003521,0.001372,0.001197,0.002776,0.002811,0.002343,0.000036,0.001261,0.00073,0.000881,0.004183,0.001076,0.001406,0.005242,0.00514,0.00329,0.002102,0.002894
312,0.00003,0.002937,0.000821,0.002044,0.003402,0.002525,0.003066,0.00012,0.002112,0.001865,0.001124,0.004454,0.001236,0.001444,0.003641,0.005261,0.003219,0.002445,0.0034
311.5,0.000555,0.003532,0.000191,0.001079,0.002896,0.002366,0.0027,-0.001139,-0.000606,0.000872,0.001393,0.003427,0.000312,0.000614,0.002639,0.005747,0.003004,0.001803,0.002561
311,-0.000603,0.002874,-0.000061,0.001359,0.002674,0.002892,0.002602,0.000286,0.001013,0.001313,0.001662,0.004197,0.000758,0.001878,0.00514,0.005779,0.003622,0.002056,0.002301
310.5,0.000204,0.002747,0.000666,0.001129,0.002704,0.003321,0.003052,-0.000047,0.000968,0.001914,0.001467,0.003839,0.001886,0.002575,0.004374,0.005137,0.003076,0.002412,0.002841
310,0.000721,0.003158,0.000386,0.001765,0.00327,0.003564,0.003692,0.000262,0.000796,0.001973,0.001277,0.0045,0.001341,0.002403,0.0033,0.005893,0.003869,0.001916,0.002132
309.5,0.00063,0.00345,0.001671,0.000951,0.003065,0.003536,0.003306,0.000346,0.001727,0.002635,0.001366,0.003905,0.001714,0.002386,0.004337,0.005799,0.00375,0.001038,0.002179
309,0.000054,0.003329,0.00049,0.001401,0.002984,0.002017,0.001742,-0.000205,0.000513,0.001774,0.001401,0.003507,0.000903,0.003188,0.003763,0.005591,0.003224,0.001731,0.002054
308.5,0.000549,0.003452,0.000637,0.001422,0.002284,0.003204,0.003031,-0.000179,0.001257,0.001634,0.001612,0.004384,0.000882,0.002804,0.004278,0.005733,0.003008,0.00258,0.002845
308,0.000159,0.003058,0.002039,0.002037,0.003506,0.002952,0.002617,0.000719,0.001918,0.001034,0.001644,0.003755,0.00097,0.002463,0.003198,0.005357,0.003545,0.002541,0.00184
307.5,-0.000786,0.002581,0.000008,0.000907,0.002864,0.002917,0.002905,0.000602,0.000748,0.002102,0.001468,0.004176,0.001545,0.001342,0.003331,0.006101,0.004864,0.00276,0.003488
307,-0.000022,0.003823,0.000061,0.001667,0.003437,0.002862,0.002981,0.001007,0.001824,0.001966,0.001532,0.004446,0.00208,0.002594,0.003858,0.005536,0.003664,0.00246,0.002446
306.5,-0.000112,0.003621,0.000747,0.00106,0.001815,0.003647,0.003931,0.000422,0.001115,0.002249,0.002455,0.003777,0.000873,0.001857,0.004219,0.00567,0.003984,0.001491,0.002532
306,0.000342,0.003299,0.000334,0.00183,0.002645,0.002973,0.003053,-0.000157,0.000565,0.0017,0.00121,0.00389,0.000707,0.002236,0.005064,0.006005,0.003596,0.001759,0.002298
305.5,0.000336,0.004014,0.001316,0.001489,0.00229,0.003785,0.003271,0.000526,0.001075,0.001075,0.000709,0.003761,0.000354,0.003374,0.005069,0.00545,0.002856,0.002757,0.003102
305,-0.001181,0.002301,0.000194,0.001281,0.00313,0.002122,0.002573,0.000352,0.001242,0.001699,0.001472,0.003294,0.000773,0.001293,0.004953,0.006502,0.004115,0.00211,0.003262
304.5,0.000191,0.003104,0.000881,0.001178,0.003361,0.002879,0.002676,-0.000368,0.00052,0.002262,0.001407,0.003407,0.000237,0.003041,0.004612,0.005845,0.003848,0.002864,0.003001
304,-0.00065,0.002857,0.001225,0.001091,0.003554,0.002635,0.001804,0.001017,0.002641,0.001328,0.001147,0.004075,0.001138,0.001118,0.004371,0.005255,0.003367,0.001967,0.002924
303.5,0.000096,0.00374,0.001032,0.001568,0.003284,0.003905,0.004308,0.000306,0.001507,0.001229,0.000762,0.004101,0.001056,0.003009,0.004299,0.005711,0.004029,0.002594,0.002717
303,-0.000201,0.003702,-0.000541,0.002457,0.003816,0.003135,0.003353,0.001208,0.001472,0.000703,0.000536,0.004761,0.001087,0.002397,0.004649,0.005515,0.002778,0.00336,0.003267
302.5,-0.000319,0.003317,-0.000004,0.000938,0.002313,0.004029,0.003405,-0.000151,0.00141,0.001541,0.002213,0.005096,0.00166,0.00168,0.004831,0.006794,0.003863,0.002585,0.003272
302,-0.000076,0.003443,0.000605,0.002536,0.003702,0.002768,0.002857,0.000433,0.001102,0.001086,0.002685,0.004898,0.002359,0.002194,0.004711,0.00593,0.004395,0.00154,0.00292
301.5,0.000483,0.003862,0.000165,0.001564,0.003646,0.003427,0.002852,0.000057,0.00067,0.001727,0.001437,0.003933,0.000384,0.001783,0.004831,0.00611,0.00453,0.002459,0.003495
301,0.000093,0.002392,-0.000243,0.001571,0.003796,0.002345,0.001741,0.000044,0.000879,0.001224,0.001053,0.004531,0.001157,0.002733,0.005929,0.005436,0.003583,0.002658,0.003233
300.5,0.000024,0.003026,0.000859,0.000347,0.001495,0.003552,0.004155,0.002507,0.002536,0.002431,0.001728,0.004442,0.00155,0.003016,0.005428,0.005097,0.003403,0.002364,0.0028
300,-0.000218,0.003808,0.000448,0.002181,0.003457,0.004721,0.004498,0.000354,0.000609,0.002483,0.002329,0.00467,0.001784,0.002404,0.004285,0.005659,0.003233,0.002498,0.002411
299.5,-0.000876,0.003327,0.000569,0.000675,0.002932,0.003579,0.003656,0.00054,0.001412,0.002186,0.001221,0.004577,0.002046,0.001599,0.004935,0.004944,0.002968,0.002884,0.003099
299,0.000003,0.0033,0.001158,0.000836,0.002816,0.003108,0.004411,0.00044,0.00231,0.002293,0.00111,0.004896,0.002559,0.003023,0.004424,0.004904,0.003736,0.003373,0.003496
298.5,-0.000267,0.003604,0.000436,0.001209,0.003221,0.002821,0.003222,-0.000573,0.001211,0.001745,0.00165,0.004647,0.001989,0.002459,0.005029,0.006148,0.005174,0.003502,0.003912
298,-0.000815,0.00313,-0.000126,0.002532,0.004029,0.002615,0.002617,0.000699,0.001544,0.00327,0.002592,0.004324,0.001632,0.004162,0.007025,0.006042,0.004175,0.002329,0.002548
297.5,-0.00048,0.00385,0.000134,0.001848,0.002839,0.003769,0.003819,-0.000217,0.001318,0.002398,0.001456,0.004044,0.00197,0.002796,0.005249,0.006122,0.004851,0.002012,0.002067
297,0.000043,0.004226,0.000004,0.002608,0.004832,0.003656,0.002816,0.001049,0.000854,0.002751,0.001853,0.004415,0.001988,0.002125,0.004387,0.005675,0.003684,0.002952,0.002884
296.5,0.000283,0.004156,0.001845,0.001203,0.002375,0.003818,0.004108,0.000813,0.00146,0.000739,0.002016,0.00479,0.001266,0.003119,0.00457,0.006186,0.003599,0.002677,0.004272
296,-0.00027,0.003096,0.000796,0.002141,0.00432,0.00342,0.003705,-0.000722,0.000483,0.002445,0.002476,0.005123,0.002377,0.003547,0.005837,0.00674,0.004168,0.003134,0.002771
295.5,0.000324,0.00349,0.001205,0.002082,0.003054,0.004015,0.00444,0.001323,0.003276,0.002517,0.002334,0.005178,0.002065,0.002967,0.005187,0.006433,0.004685,0.003219,0.004557
295,-0.000155,0.002853,0.001591,0.002252,0.003726,0.002947,0.003645,0.000523,0.001551,0.003345,0.002502,0.00529,0.002056,0.002968,0.005638,0.007194,0.005136,0.003041,0.002863
294.5,-0.000477,0.003172,0.001224,0.002239,0.003319,0.002706,0.00141,0.000998,0.002213,0.002237,0.001972,0.006386,0.002714,0.003117,0.005139,0.006276,0.005726,0.004344,0.004207
294,0.00022,0.004331,0.001667,0.002731,0.004078,0.003288,0.003661,0.000888,0.001782,0.003572,0.002693,0.004045,0.00146,0.00273,0.005321,0.00704,0.004792,0.003757,0.004539
293.5,-0.000251,0.003753,0.001062,0.001514,0.003241,0.003456,0.004895,0.001529,0.002357,0.003088,0.001942,0.006063,0.0028,0.003336,0.006156,0.006982,0.004617,0.003627,0.003988
293,0.000421,0.004032,0.000794,0.002111,0.00326,0.00401,0.003962,0.000315,0.001848,0.00246,0.001344,0.005954,0.00224,0.001964,0.004786,0.005963,0.003574,0.003962,0.00306
292.5,0.000296,0.004597,0.001673,0.002529,0.004386,0.004086,0.004893,-0.000296,0.001753,0.003349,0.002078,0.005501,0.001636,0.003023,0.005233,0.006137,0.005083,0.003472,0.003831
292,-0.000051,0.003695,0.000962,0.001767,0.003751,0.004554,0.004711,0.001091,0.001811,0.003789,0.002438,0.00566,0.002478,0.002313,0.006116,0.006338,0.00481,0.003066,0.004986
291.5,-0.000154,0.003943,0.000979,0.003092,0.004938,0.004541,0.004793,0.000751,0.002057,0.003713,0.002785,0.005275,0.001695,0.002945,0.006501,0.005009,0.003163,0.00347,0.00418
291,0.000002,0.003365,0.000515,0.002195,0.00484,0.003183,0.003363,0.001609,0.002663,0.002763,0.001463,0.006461,0.003398,0.004573,0.006126,0.006729,0.005127,0.003208,0.003166
290.5,0.000433,0.004534,0.001045,0.003159,0.004836,0.004617,0.005063,0.001933,0.001659,0.002836,0.00261,0.006175,0.00293,0.002046,0.005442,0.006068,0.003896,0.00332,0.003151
290,0.000747,0.004304,0.001628,0.001828,0.004487,0.002995,0.003527,0.00166,0.002943,0.003396,0.003501,0.006478,0.002728,0.003114,0.006173,0.00679,0.006123,0.002941,0.003061
289.5,0.000198,0.005161,0.002099,0.003102,0.004351,0.003157,0.004953,0.001677,0.002882,0.002332,0.0031,0.005153,0.00165,0.004601,0.00695,0.00581,0.004666,0.004405,0.004459
289,0.000971,0.006156,0.001901,0.000974,0.003519,0.003246,0.00395,0.000487,0.001802,0.0025,0.002698,0.005965,0.002039,0.004329,0.007667,0.006961,0.005919,0.004695,0.005129
288.5,0.000688,0.005486,0.002498,0.001958,0.003525,0.004899,0.004599,0.001462,0.002598,0.002613,0.002629,0.0055,0.002265,0.004552,0.005954,0.00784,0.006145,0.004152,0.004019
288,0.000311,0.004575,0.002358,0.00297,0.003562,0.003964,0.003935,0.001592,0.002484,0.002376,0.00266,0.005917,0.001542,0.003896,0.007258,0.006628,0.005245,0.005199,0.004299
287.5,-0.000527,0.004133,0.002126,0.003571,0.003341,0.00591,0.00539,0.001121,0.001792,0.003331,0.003496,0.00715,0.00315,0.004352,0.006061,0.005952,0.006109,0.004504,0.004567
287,0.000188,0.005132,0.001835,0.002556,0.00422,0.005062,0.004662,0.001908,0.002636,0.003368,0.003882,0.006858,0.003409,0.003814,0.007462,0.006285,0.004798,0.005381,0.004472
286.5,0.001404,0.005545,0.00264,0.002852,0.004085,0.003995,0.004818,0.001996,0.002056,0.003444,0.00349,0.005575,0.00204,0.004232,0.006519,0.005504,0.005644,0.005089,0.005046
286,0.000668,0.005268,0.001501,0.00162,0.003835,0.004351,0.004723,0.001765,0.003704,0.002744,0.002235,0.0063,0.002111,0.004154,0.006799,0.007454,0.007071,0.005015,0.004969
285.5,-0.000451,0.004489,0.002805,0.00164,0.003801,0.004582,0.004282,0.000972,0.002938,0.003845,0.003679,0.006209,0.002627,0.003919,0.008519,0.007238,0.006731,0.0046,0.004626
285,0.000734,0.005516,0.001916,0.003115,0.00439,0.004335,0.005427,0.002631,0.004332,0.003625,0.003236,0.00698,0.004765,0.00359,0.007032,0.007524,0.007203,0.006007,0.005176
284.5,0.000308,0.005821,0.002621,0.0021,0.00473,0.004501,0.003668,0.001665,0.002768,0.003274,0.003419,0.007014,0.003409,0.004239,0.008279,0.007604,0.006185,0.00589,0.005378
284,0.000571,0.006639,0.003884,0.003176,0.005736,0.006332,0.006125,0.002492,0.003412,0.00412,0.004001,0.007153,0.004358,0.00345,0.007692,0.007541,0.005795,0.004372,0.005502
283.5,-0.000893,0.005312,0.002473,0.004354,0.00485,0.00635,0.006021,0.002396,0.002369,0.003977,0.003424,0.006818,0.003138,0.004072,0.008505,0.005969,0.00657,0.006767,0.006171
283,-0.000335,0.005405,0.002685,0.003757,0.00476,0.006148,0.005311,0.002271,0.003987,0.004565,0.003386,0.00675,0.002909,0.004712,0.007788,0.006741,0.005179,0.006095,0.005696
282.5,0.000177,0.006042,0.003001,0.002486,0.004347,0.005883,0.00627,0.003251,0.003809,0.003236,0.003048,0.007286,0.002783,0.004797,0.009211,0.008123,0.008012,0.004892,0.006288
282,-0.000728,0.004881,0.001249,0.004158,0.005276,0.0046,0.005555,0.002682,0.003027,0.003093,0.003135,0.006702,0.003149,0.004755,0.008193,0.007102,0.006649,0.005704,0.00558
281.5,0.000326,0.007295,0.00394,0.003023,0.004883,0.00512,0.006157,0.002704,0.003154,0.003518,0.002537,0.006802,0.003738,0.004594,0.008707,0.006558,0.006997,0.007453,0.0063
281,0.000123,0.006289,0.001878,0.002555,0.003507,0.005416,0.004671,0.001562,0.00331,0.003033,0.00317,0.007142,0.00448,0.003718,0.008706,0.0062,0.006623,0.007717,0.005677
280.5,-0.000444,0.005202,0.003474,0.003694,0.005444,0.005737,0.005878,0.001811,0.00341,0.00296,0.003674,0.007082,0.004844,0.005911,0.009086,0.007924,0.007647,0.006104,0.005838
280,0.001236,0.007005,0.003233,0.004483,0.005963,0.006096,0.00648,0.002339,0.004285,0.004372,0.003954,0.008739,0.004638,0.005684,0.009827,0.006797,0.007371,0.006519,0.006669
279.5,0.001356,0.006002,0.00389,0.004052,0.005793,0.005486,0.00545,0.003279,0.003224,0.004403,0.004547,0.006557,0.003458,0.00545,0.009352,0.009158,0.008774,0.005391,0.005617
279,0.00022,0.00593,0.00311,0.004141,0.006524,0.006435,0.006516,0.002539,0.004967,0.004754,0.003951,0.007324,0.005421,0.006053,0.011623,0.007625,0.008841,0.006933,0.007689
278.5,0.000256,0.004495,0.002148,0.004332,0.00611,0.004565,0.005958,0.002516,0.003778,0.006073,0.004382,0.00816,0.004461,0.00451,0.008584,0.009105,0.009162,0.007575,0.007407
278,-0.000465,0.006645,0.002868,0.004072,0.007208,0.006235,0.007007,0.00262,0.003874,0.004129,0.003353,0.008014,0.004453,0.0047,0.008696,0.007412,0.008848,0.006897,0.005928
277.5,-0.001057,0.005982,0.002669,0.004557,0.006429,0.006171,0.006639,0.004059,0.004462,0.005113,0.004914,0.008296,0.005259,0.005834,0.009759,0.008933,0.008849,0.007324,0.006606
277,0.000013,0.006672,0.00325,0.003217,0.004916,0.00618,0.006288,0.002216,0.002703,0.006348,0.005934,0.00831,0.005086,0.004941,0.010948,0.00886,0.009781,0.008682,0.008321
276.5,0.000887,0.005922,0.003407,0.004688,0.00565,0.007106,0.005892,0.002855,0.003793,0.004344,0.003751,0.007451,0.004469,0.005594,0.010503,0.008747,0.010061,0.007875,0.006541
276,-0.000035,0.006124,0.00352,0.003259,0.004728,0.006928,0.007155,0.003005,0.004088,0.003889,0.004389,0.008896,0.005471,0.005086,0.011485,0.008371,0.009433,0.00749,0.006881
275.5,-0.000192,0.006747,0.004332,0.005177,0.006532,0.007121,0.007678,0.003631,0.004797,0.005253,0.004851,0.006458,0.00446,0.006096,0.010422,0.008574,0.009912,0.007297,0.005367
275,0.000393,0.00679,0.004759,0.005457,0.007312,0.006907,0.008045,0.002612,0.004288,0.006194,0.005659,0.00802,0.004723,0.006044,0.010387,0.00922,0.009614,0.008492,0.007453
274.5,-0.000093,0.007186,0.003829,0.005,0.005972,0.006454,0.007078,0.003249,0.004066,0.003504,0.003616,0.008197,0.003938,0.005316,0.010122,0.00953,0.008829,0.008117,0.006648
274,-0.000133,0.006519,0.003112,0.004733,0.007053,0.006028,0.00779,0.002501,0.003734,0.00558,0.005156,0.008717,0.005281,0.006278,0.011756,0.010922,0.012547,0.008328,0.006699
273.5,-0.00191,0.005198,0.001584,0.005228,0.007143,0.006382,0.008443,0.003163,0.004833,0.004913,0.004354,0.009076,0.006274,0.00633,0.011426,0.008869,0.010823,0.007057,0.006551
273,0.00056,0.007655,0.005778,0.004397,0.006283,0.007186,0.007576,0.003134,0.00514,0.00533,0.005918,0.00846,0.005581,0.006266,0.011069,0.009213,0.009574,0.007344,0.007411
272.5,-0.000139,0.006962,0.003964,0.004214,0.006433,0.006176,0.006402,0.003587,0.004891,0.004953,0.005208,0.009008,0.005227,0.006423,0.011869,0.008041,0.009565,0.009756,0.007753
272,-0.00039,0.006496,0.003737,0.0038,0.00488,0.006633,0.006871,0.004119,0.004691,0.004462,0.004456,0.010053,0.006477,0.006932,0.012246,0.009713,0.011614,0.007375,0.007614
271.5,-0.000272,0.007056,0.004185,0.005582,0.006808,0.006787,0.007019,0.003212,0.004615,0.005437,0.005435,0.008134,0.004977,0.006285,0.011367,0.009296,0.010411,0.009439,0.008243
271,-0.000422,0.007409,0.004049,0.00478,0.007749,0.006259,0.007497,0.003805,0.004663,0.00598,0.006587,0.008873,0.005329,0.007443,0.011606,0.010091,0.011826,0.008089,0.006267
270.5,0.000363,0.007771,0.004954,0.006416,0.007001,0.007717,0.008553,0.003447,0.004464,0.005614,0.005782,0.009319,0.006217,0.007111,0.012252,0.008839,0.010867,0.009022,0.008338
270,-0.000351,0.007259,0.004591,0.00396,0.006529,0.006993,0.007524,0.004182,0.00643,0.004275,0.005237,0.009462,0.005475,0.00751,0.013122,0.00977,0.010706,0.009441,0.007901
269.5,-0.000079,0.006668,0.00426,0.004123,0.007032,0.006236,0.006075,0.005363,0.005332,0.005981,0.006199,0.009417,0.005665,0.007505,0.012995,0.009584,0.01124,0.009285,0.008014
269,-0.001048,0.00682,0.004017,0.004285,0.005313,0.007409,0.008319,0.004228,0.006221,0.006372,0.005698,0.008702,0.005164,0.008423,0.013787,0.008264,0.01139,0.008428,0.007478
268.5,-0.000796,0.007381,0.00403,0.004748,0.006608,0.008174,0.008251,0.004179,0.006511,0.005752,0.005848,0.009133,0.006327,0.00648,0.011111,0.008879,0.011639,0.008102,0.007048
268,0.000036,0.007574,0.004533,0.005499,0.007339,0.0073,0.007666,0.004148,0.005315,0.005338,0.005799,0.009298,0.005716,0.008149,0.01411,0.009456,0.011242,0.009401,0.007929
267.5,0.000823,0.008043,0.004862,0.005406,0.007297,0.00729,0.008454,0.004632,0.005654,0.006225,0.005226,0.010158,0.006759,0.008405,0.012976,0.009688,0.011144,0.009842,0.008437
267,-0.000092,0.007944,0.004688,0.004775,0.00811,0.007856,0.008337,0.003848,0.006032,0.006204,0.005712,0.008478,0.006342,0.007349,0.013924,0.008496,0.010801,0.009491,0.008395
266.5,-0.000429,0.008245,0.00492,0.005041,0.006693,0.00788,0.009073,0.005003,0.005369,0.007335,0.00648,0.008861,0.005967,0.007766,0.01268,0.008851,0.010298,0.008913,0.007176
266,0.000288,0.007929,0.004516,0.006772,0.008759,0.007369,0.007657,0.003979,0.005934,0.006572,0.006726,0.009679,0.00626,0.009028,0.014801,0.010382,0.012276,0.009473,0.008408
265.5,-0.000251,0.009084,0.004141,0.005336,0.006312,0.007495,0.008157,0.004737,0.004998,0.007124,0.006737,0.010004,0.006558,0.008089,0.012829,0.010196,0.01208,0.011383,0.00893
265,-0.000098,0.00797,0.004097,0.006513,0.007883,0.008441,0.008832,0.005191,0.005738,0.005382,0.005327,0.009753,0.006311,0.008495,0.012783,0.009844,0.0113,0.009618,0.008043
264.5,0.000296,0.009215,0.005941,0.006172,0.008336,0.007436,0.007764,0.00344,0.004947,0.006178,0.005538,0.009126,0.006267,0.007795,0.014547,0.008563,0.010924,0.009813,0.008265
264,0.000367,0.008198,0.004642,0.005126,0.007872,0.008479,0.009082,0.004447,0.005708,0.005776,0.0067,0.010103,0.005703,0.008074,0.013661,0.008455,0.011748,0.009768,0.009214
263.5,-0.000307,0.0089,0.005373,0.004021,0.006244,0.008089,0.008487,0.00477,0.006865,0.00646,0.006338,0.010614,0.006676,0.00856,0.01429,0.01022,0.011942,0.009285,0.008293
263,-0.001268,0.008126,0.004654,0.005783,0.007946,0.008053,0.008628,0.004646,0.005996,0.007102,0.007006,0.009128,0.006169,0.00883,0.014774,0.011171,0.013289,0.01004,0.009075
262.5,0.000255,0.00777,0.005437,0.005286,0.007102,0.00792,0.009735,0.002658,0.005424,0.006607,0.007085,0.009923,0.006535,0.008921,0.013439,0.009684,0.011477,0.010441,0.010081
262,-0.000638,0.008564,0.005113,0.006272,0.008025,0.009537,0.010153,0.004418,0.005767,0.006656,0.005953,0.010738,0.006857,0.008876,0.014229,0.01111,0.012562,0.010439,0.008701
261.5,-0.000676,0.007517,0.004131,0.006015,0.007457,0.008073,0.00977,0.004034,0.00611,0.005928,0.005435,0.00914,0.005857,0.009468,0.015077,0.009798,0.013002,0.009983,0.008047
261,0.000015,0.009035,0.004993,0.005227,0.006989,0.007824,0.008806,0.004122,0.006153,0.006431,0.006904,0.010377,0.006752,0.008878,0.014347,0.009704,0.012457,0.010639,0.009387
260.5,-0.000085,0.009509,0.005473,0.005427,0.007269,0.008992,0.00981,0.004349,0.006184,0.006491,0.006301,0.011352,0.007512,0.008856,0.01436,0.009412,0.011992,0.011504,0.00858
260,-0.001276,0.007908,0.005274,0.007291,0.007931,0.00813,0.008642,0.005118,0.006952,0.007403,0.007061,0.010346,0.007162,0.009181,0.014632,0.009914,0.012126,0.01076,0.008702
259.5,-0.000106,0.01081,0.005455,0.00614,0.007673,0.008243,0.009128,0.003292,0.005845,0.007155,0.006795,0.010403,0.00755,0.009121,0.014684,0.00968,0.011818,0.01188,0.01019
259,0.000678,0.009392,0.005367,0.005338,0.006957,0.009183,0.009785,0.005141,0.006832,0.007053,0.006764,0.010652,0.00656,0.009283,0.01498,0.011389,0.012958,0.011037,0.008026
258.5,0.000363,0.00938,0.005725,0.006278,0.008965,0.009545,0.008931,0.005039,0.006617,0.006701,0.007731,0.010071,0.007197,0.009547,0.015979,0.010461,0.012877,0.011312,0.009324
258,-0.000546,0.00899,0.005686,0.007209,0.008515,0.008129,0.0101,0.005526,0.006042,0.007551,0.007952,0.011146,0.007253,0.009504,0.014168,0.009942,0.013245,0.011146,0.009125
257.5,-0.000115,0.009023,0.005492,0.006818,0.00844,0.007906,0.010756,0.00433,0.006185,0.006184,0.007303,0.009702,0.006865,0.009676,0.015733,0.011021,0.013119,0.011256,0.009353
257,-0.00009,0.010036,0.006484,0.007483,0.008601,0.00823,0.009969,0.005559,0.007375,0.007101,0.007726,0.009793,0.006366,0.009697,0.014251,0.010261,0.01286,0.010914,0.009804
256.5,0.000169,0.009678,0.006015,0.006377,0.008694,0.00922,0.009727,0.005546,0.005841,0.007395,0.006266,0.010065,0.005841,0.009287,0.014685,0.010033,0.012415,0.011832,0.009082
256,0.000385,0.011136,0.00641,0.006776,0.009999,0.008938,0.010107,0.005708,0.007954,0.006452,0.006908,0.010557,0.007089,0.010099,0.015281,0.009667,0.012737,0.012255,0.010977
255.5,-0.001183,0.009292,0.00545,0.006766,0.008134,0.010013,0.011584,0.00444,0.007404,0.007472,0.007256,0.01093,0.006806,0.010735,0.016566,0.010482,0.013883,0.01136,0.009574
255,0.000341,0.009902,0.006482,0.006946,0.008509,0.009632,0.011141,0.005477,0.007899,0.007613,0.006523,0.010955,0.007282,0.009585,0.014749,0.010284,0.012983,0.011591,0.010129
254.5,0.000214,0.01072,0.006096,0.007374,0.008885,0.008068,0.009772,0.0058,0.006906,0.008184,0.007729,0.011319,0.007983,0.010734,0.015036,0.010536,0.013271,0.012015,0.009473
254,0.000576,0.009892,0.006103,0.0071,0.009174,0.010074,0.011203,0.004896,0.006561,0.007506,0.006928,0.011154,0.008626,0.010371,0.016386,0.010613,0.013895,0.010864,0.009305
253.5,0.001288,0.011739,0.006998,0.007674,0.009388,0.010746,0.011117,0.006117,0.007537,0.007407,0.007119,0.011676,0.007635,0.009801,0.015238,0.012755,0.014413,0.011874,0.009758
